t_gene	t_transcript	q_gene	q_transcript	orthology_class
ENSG00000100629	ENST00000216517	reg_3800	ENST00000216517.3	one2one
ENSG00000100629	ENST00000281129	reg_3800	ENST00000281129.3	one2one
ENSG00000165233	ENST00000375464	reg_2493	ENST00000375464.162	one2one
ENSG00000128694	ENST00000522700	reg_5628	ENST00000522700.2	one2one
ENSG00000128694	ENST00000519810	reg_5628	ENST00000519810.2	one2one
ENSG00000128694	ENST00000264151	reg_5628	ENST00000264151.2	one2one
ENSG00000178257	ENST00000327157	reg_16942	ENST00000327157.55	one2one
ENSG00000143839	ENST00000638118	reg_17412	ENST00000638118.44	one2one
ENSG00000143839	ENST00000272190	reg_17412	ENST00000272190.44	one2one
ENSG00000179826	ENST00000621697	None	None	one2zero
ENSG00000179826	ENST00000396275	None	None	one2zero
ENSG00000176884	ENST00000371550	reg_10252	ENST00000371550.6	one2one
ENSG00000176884	ENST00000371555	reg_10252	ENST00000371555.6	one2one
ENSG00000176884	ENST00000371546	reg_10252	ENST00000371546.6	one2one
ENSG00000176884	ENST00000371559	reg_10252	ENST00000371559.6	one2one
ENSG00000176884	ENST00000371561	reg_10252	ENST00000371561.6	one2one
ENSG00000176884	ENST00000371553	reg_10252	ENST00000371553.6	one2one
ENSG00000176884	ENST00000371560	reg_10252	ENST00000371560.6	one2one
ENSG00000134574	ENST00000256996	reg_15597	ENST00000256996.10	one2one
ENSG00000134574	ENST00000378603	reg_15597	ENST00000378603.10	one2one
ENSG00000101335	ENST00000279022	reg_5238	ENST00000279022.32	one2one
ENSG00000225950	ENST00000593537	reg_2953	ENST00000593537.38	one2one
ENSG00000165643	ENST00000425225	None	None	one2zero
ENSG00000165643	ENST00000298466	None	None	one2zero
ENSG00000149798	ENST00000533419	reg_15650	ENST00000533419.10	one2one
ENSG00000149798	ENST00000279249	reg_15650	ENST00000279249.10	one2one
ENSG00000159593	ENST00000394074	reg_9166	ENST00000394074.22	one2one
ENSG00000159593	ENST00000290810	reg_9166	ENST00000290810.22	one2one
ENSG00000159593	ENST00000379463	reg_9166	ENST00000379463.22	one2one
ENSG00000159593	ENST00000359087	reg_9166	ENST00000359087.22	one2one
ENSG00000129925	ENST00000431232	reg_16434	ENST00000431232.55	one2one
ENSG00000129925	ENST00000250930	reg_16434	ENST00000250930.55	one2one
ENSG00000164325	ENST00000296776	reg_13420	ENST00000296776.4	one2one
ENSG00000169397	ENST00000304639	None	None	one2zero
ENSG00000128040	ENST00000618802	reg_11071	ENST00000618802.7	one2one
ENSG00000128040	ENST00000616980	reg_11071	ENST00000616980.7	one2one
ENSG00000128040	ENST00000506738	reg_11071	ENST00000506738.7	one2one
ENSG00000128040	ENST00000248701	reg_11071	ENST00000248701.7	one2one
ENSG00000128040	ENST00000504762	reg_11071	ENST00000504762.7	one2one
ENSG00000174586	ENST00000425453	None	None	one2zero
ENSG00000174586	ENST00000311044	None	None	one2zero
ENSG00000184227	ENST00000311148	reg_6923	ENST00000311148.3	one2one
ENSG00000184227	ENST00000557556	reg_6923	ENST00000557556.3	one2one
ENSG00000081041	ENST00000508487	reg_4469	ENST00000508487.281819	many2many
ENSG00000081041	ENST00000508487	reg_4503	ENST00000508487.3923	many2many
ENSG00000081041	ENST00000508487	reg_4469	ENST00000508487.1577	many2many
ENSG00000163739	ENST00000395761	reg_4469	ENST00000395761.297808	many2many
ENSG00000163739	ENST00000395761	reg_4469	ENST00000395761.664004	many2many
ENSG00000163739	ENST00000395761	reg_4503	ENST00000395761.7	many2many
ENSG00000163734	ENST00000296026	reg_4503	ENST00000296026.3176	many2many
ENSG00000163734	ENST00000296026	reg_4469	ENST00000296026.60372	many2many
ENSG00000163734	ENST00000296026	reg_4469	ENST00000296026.3923	many2many
ENSG00000099940	ENST00000215730	reg_15198	ENST00000215730.219	one2one
ENSG00000139675	ENST00000357495	None	None	one2zero
ENSG00000050426	ENST00000418425	reg_7725	ENST00000418425.39	one2one
ENSG00000050426	ENST00000262055	reg_7725	ENST00000262055.39	one2one
ENSG00000050426	ENST00000550929	reg_7725	ENST00000550929.39	one2one
ENSG00000125864	ENST00000377873	reg_6995	ENST00000377873.29	one2one
ENSG00000125864	ENST00000377868	reg_6995	ENST00000377868.29	one2one
ENSG00000123576	ENST00000372588	reg_14184	ENST00000372588.173169	many2many
ENSG00000123576	ENST00000372588	reg_5922	ENST00000372588.8	many2many
ENSG00000101883	ENST00000217999	reg_14740	ENST00000217999.17	many2many
ENSG00000101883	ENST00000217999	reg_14184	ENST00000217999.470932	many2many
ENSG00000131721	ENST00000371388	reg_14184	ENST00000371388.188945	many2many
ENSG00000131721	ENST00000371388	reg_6122	ENST00000371388.17	many2many
ENSG00000203989	ENST00000371402	reg_6122	ENST00000371402.188945	many2many
ENSG00000072786	ENST00000176763	reg_8787	ENST00000176763.85	one2one
ENSG00000105889	ENST00000404369	reg_10000	ENST00000404369.2943	many2one
ENSG00000105889	ENST00000406890	reg_10000	ENST00000406890.2943	many2one
ENSG00000164647	ENST00000297205	reg_10000	ENST00000297205.28	many2one
ENSG00000167755	ENST00000310157	reg_9595	ENST00000310157.322202	one2many
ENSG00000167755	ENST00000310157	reg_2687	ENST00000310157.38	one2many
ENSG00000167755	ENST00000376851	reg_2687	ENST00000376851.38	one2many
ENSG00000167755	ENST00000376851	reg_9595	ENST00000376851.322202	one2many
ENSG00000167755	ENST00000594641	reg_2687	ENST00000594641.38	one2many
ENSG00000167755	ENST00000594641	reg_9595	ENST00000594641.322202	one2many
ENSG00000113583	ENST00000231512	reg_16116	ENST00000231512.21	one2one
ENSG00000132002	ENST00000254322	reg_2540	ENST00000254322.95	one2one
ENSG00000212938	ENST00000391624	reg_8772	ENST00000391624.13453	many2many
ENSG00000212938	ENST00000391624	reg_2545	ENST00000391624.35	many2many
ENSG00000186930	ENST00000334897	reg_1940	ENST00000334897.13453	many2many
ENSG00000186930	ENST00000334897	reg_8772	ENST00000334897.35	many2many
ENSG00000163510	ENST00000410053	reg_6053	ENST00000410053.2	one2one
ENSG00000186575	ENST00000361676	reg_9690	ENST00000361676.71	one2one
ENSG00000186575	ENST00000403999	reg_9690	ENST00000403999.71	one2one
ENSG00000186575	ENST00000338641	reg_9690	ENST00000338641.71	one2one
ENSG00000186575	ENST00000672896	reg_9690	ENST00000672896.71	one2one
ENSG00000186575	ENST00000403435	reg_9690	ENST00000403435.71	one2one
ENSG00000186575	ENST00000334961	reg_9690	ENST00000334961.71	one2one
ENSG00000186575	ENST00000397789	reg_9690	ENST00000397789.71	one2one
ENSG00000186575	ENST00000353887	reg_9690	ENST00000353887.71	one2one
ENSG00000186575	ENST00000361452	reg_9690	ENST00000361452.71	one2one
ENSG00000100994	ENST00000216962	reg_7474	ENST00000216962.422	one2one
ENSG00000141279	ENST00000322157	reg_6828	ENST00000322157.37	one2one
ENSG00000141279	ENST00000530173	reg_6828	ENST00000530173.37	one2one
ENSG00000135569	ENST00000258034	reg_12552	ENST00000258034.778	one2one
ENSG00000139971	ENST00000267485	reg_4008	ENST00000267485.3	one2one
ENSG00000118702	ENST00000373611	reg_11274	ENST00000373611.32	one2one
ENSG00000118702	ENST00000237527	reg_11274	ENST00000237527.32	one2one
ENSG00000118702	ENST00000373614	reg_11274	ENST00000373614.32	one2one
ENSG00000183291	ENST00000331835	reg_11525	ENST00000331835.23	one2one
ENSG00000183291	ENST00000401030	reg_11525	ENST00000401030.23	one2one
ENSG00000183291	ENST00000616787	reg_11525	ENST00000616787.23	one2one
ENSG00000102010	ENST00000342014	reg_14547	ENST00000342014.8	one2one
ENSG00000102010	ENST00000357607	reg_14547	ENST00000357607.8	one2one
ENSG00000102010	ENST00000348343	reg_14547	ENST00000348343.8	one2one
ENSG00000251369	ENST00000506609	None	None	one2zero
ENSG00000251369	ENST00000457177	None	None	one2zero
ENSG00000142330	ENST00000404753	reg_14179	ENST00000404753.173	one2one
ENSG00000142330	ENST00000391984	reg_14179	ENST00000391984.173	one2one
ENSG00000188994	ENST00000369577	reg_17040	ENST00000369577.1	one2one
ENSG00000188994	ENST00000339907	reg_17040	ENST00000339907.1	one2one
ENSG00000088930	ENST00000377191	reg_4152	ENST00000377191.29	one2one
ENSG00000283268	ENST00000636508	reg_584	ENST00000636508.10	one2one
ENSG00000116329	ENST00000621425	reg_11053	ENST00000621425.9	one2one
ENSG00000116329	ENST00000234961	reg_11053	ENST00000234961.9	one2one
ENSG00000171840	ENST00000542920	reg_313	ENST00000542920.69	one2one
ENSG00000171840	ENST00000397265	reg_313	ENST00000397265.69	one2one
ENSG00000171840	ENST00000433832	reg_313	ENST00000433832.69	one2one
ENSG00000171840	ENST00000305108	reg_313	ENST00000305108.69	one2one
ENSG00000171840	ENST00000662884	reg_313	ENST00000662884.69	one2one
ENSG00000131037	ENST00000540810	reg_15346	ENST00000540810.19419	many2many
ENSG00000131037	ENST00000540810	reg_9254	ENST00000540810.38	many2many
ENSG00000131037	ENST00000245618	reg_9254	ENST00000245618.38	many2many
ENSG00000131037	ENST00000245618	reg_15346	ENST00000245618.19419	many2many
ENSG00000131037	ENST00000201647	reg_9254	ENST00000201647.38	many2many
ENSG00000131037	ENST00000201647	reg_15346	ENST00000201647.19419	many2many
ENSG00000177106	ENST00000533256	reg_15346	ENST00000533256.178	many2many
ENSG00000177106	ENST00000650127	reg_15346	ENST00000650127.178	many2many
ENSG00000177106	ENST00000530636	reg_15346	ENST00000530636.178	many2many
ENSG00000177106	ENST00000614442	reg_15346	ENST00000614442.178	many2many
ENSG00000177106	ENST00000318562	reg_15346	ENST00000318562.178	many2many
ENSG00000177106	ENST00000526198	reg_15346	ENST00000526198.178	many2many
ENSG00000172365	ENST00000641342	reg_208	ENST00000641342.898	many2many
ENSG00000172365	ENST00000641342	reg_123	ENST00000641342.3593	many2many
ENSG00000172365	ENST00000641342	reg_356	ENST00000641342.10	many2many
ENSG00000172365	ENST00000302581	reg_356	ENST00000302581.10	many2many
ENSG00000172365	ENST00000302581	reg_208	ENST00000302581.898	many2many
ENSG00000172769	ENST00000641865	reg_208	ENST00000641865.3593	many2many
ENSG00000172769	ENST00000641865	reg_15920	ENST00000641865.3339	many2many
ENSG00000172769	ENST00000641865	reg_66	ENST00000641865.8226	many2many
ENSG00000172769	ENST00000641865	reg_53	ENST00000641865.10	many2many
ENSG00000172769	ENST00000309403	reg_53	ENST00000309403.10	many2many
ENSG00000172769	ENST00000309403	reg_66	ENST00000309403.8226	many2many
ENSG00000172769	ENST00000309403	reg_208	ENST00000309403.3593	many2many
ENSG00000172769	ENST00000309403	reg_15920	ENST00000309403.3339	many2many
ENSG00000197786	ENST00000357377	reg_447	ENST00000357377.10	many2many
ENSG00000197786	ENST00000357377	reg_123	ENST00000357377.3914	many2many
ENSG00000197786	ENST00000357377	reg_656	ENST00000357377.1299	many2many
ENSG00000197786	ENST00000357377	reg_2391	ENST00000357377.874136	many2many
ENSG00000197786	ENST00000357377	reg_192	ENST00000357377.1556	many2many
ENSG00000197786	ENST00000357377	reg_697	ENST00000357377.898	many2many
ENSG00000145040	ENST00000273610	reg_12445	ENST00000273610.5	one2one
ENSG00000165794	ENST00000298681	reg_6700	ENST00000298681.3	one2many
ENSG00000165794	ENST00000298681	reg_6814	ENST00000298681.8010	one2many
ENSG00000241935	ENST00000370646	reg_1048	ENST00000370646.16	one2one
ENSG00000138162	ENST00000369000	reg_1005	ENST00000369000.16	one2one
ENSG00000138162	ENST00000334433	reg_1005	ENST00000334433.16	one2one
ENSG00000138162	ENST00000360561	reg_1005	ENST00000360561.16	one2one
ENSG00000138162	ENST00000369001	reg_1005	ENST00000369001.16	one2one
ENSG00000138162	ENST00000260733	reg_1005	ENST00000260733.16	one2one
ENSG00000138162	ENST00000369005	reg_1005	ENST00000369005.16	one2one
ENSG00000138162	ENST00000515603	reg_1005	ENST00000515603.16	one2one
ENSG00000138162	ENST00000358010	reg_1005	ENST00000358010.16	one2one
ENSG00000138162	ENST00000513429	reg_1005	ENST00000513429.16	one2one
ENSG00000138162	ENST00000453444	reg_1005	ENST00000453444.16	one2one
ENSG00000138162	ENST00000368999	reg_1005	ENST00000368999.16	one2one
ENSG00000138162	ENST00000515273	reg_1005	ENST00000515273.16	one2one
ENSG00000138162	ENST00000369004	reg_1005	ENST00000369004.16	one2one
ENSG00000149507	ENST00000532905	reg_15644	ENST00000532905.10	one2one
ENSG00000149507	ENST00000278855	reg_15644	ENST00000278855.10	one2one
ENSG00000070031	ENST00000176195	reg_555	ENST00000176195.178	one2one
ENSG00000166839	ENST00000395720	reg_1769	ENST00000395720.88	one2one
ENSG00000166839	ENST00000319580	reg_1769	ENST00000319580.88	one2one
ENSG00000203942	ENST00000370640	reg_1120	ENST00000370640.16	one2one
ENSG00000181693	ENST00000641600	reg_15593	ENST00000641600.617	many2one
ENSG00000181693	ENST00000610894	reg_15593	ENST00000610894.617	many2one
ENSG00000181693	ENST00000313022	reg_15593	ENST00000313022.617	many2one
ENSG00000181767	ENST00000641311	reg_15593	ENST00000641311.10	many2one
ENSG00000181767	ENST00000313503	reg_15593	ENST00000313503.10	many2one
ENSG00000181767	ENST00000618136	reg_15593	ENST00000618136.10	many2one
ENSG00000079435	ENST00000244289	reg_3059	ENST00000244289.38	one2one
ENSG00000158246	ENST00000289166	reg_5242	ENST00000289166.9	one2one
ENSG00000077498	ENST00000263321	reg_13090	ENST00000263321.104	one2one
ENSG00000197889	ENST00000407572	None	None	one2zero
ENSG00000197889	ENST00000378240	None	None	one2zero
ENSG00000142039	ENST00000269967	reg_8984	ENST00000269967.38	one2one
ENSG00000091317	ENST00000205636	reg_12594	ENST00000205636.5	one2one
ENSG00000105486	ENST00000263274	reg_2885	ENST00000263274.38	one2one
ENSG00000105486	ENST00000536218	reg_2885	ENST00000536218.38	one2one
ENSG00000105486	ENST00000613670	reg_2885	ENST00000613670.38	one2one
ENSG00000105486	ENST00000427526	reg_2885	ENST00000427526.38	one2one
ENSG00000128645	ENST00000331462	reg_14757	ENST00000331462.2	one2one
ENSG00000187516	ENST00000341016	reg_14820	ENST00000341016.8	one2one
ENSG00000180611	ENST00000392452	reg_2552	ENST00000392452.20	one2one
ENSG00000157703	ENST00000419765	reg_13750	ENST00000419765.520	one2one
ENSG00000157703	ENST00000674285	reg_13750	ENST00000674285.520	one2one
ENSG00000124249	ENST00000372861	reg_5144	ENST00000372861.32	one2one
ENSG00000177303	ENST00000433559	reg_6968	ENST00000433559.33	one2one
ENSG00000177303	ENST00000321617	reg_6968	ENST00000321617.33	one2one
ENSG00000166002	ENST00000596676	reg_3372	ENST00000596676.46	one2one
ENSG00000136630	ENST00000366903	reg_17508	ENST00000366903.58	one2one
ENSG00000106789	ENST00000375077	reg_10380	ENST00000375077.136	one2one
ENSG00000106789	ENST00000343933	reg_10380	ENST00000343933.136	one2one
ENSG00000162493	ENST00000617617	reg_11196	ENST00000617617.9	one2one
ENSG00000162493	ENST00000621990	reg_11196	ENST00000621990.9	one2one
ENSG00000162493	ENST00000510906	reg_11196	ENST00000510906.9	one2one
ENSG00000162493	ENST00000294489	reg_11196	ENST00000294489.9	one2one
ENSG00000162493	ENST00000376057	reg_11196	ENST00000376057.9	one2one
ENSG00000162493	ENST00000509009	reg_11196	ENST00000509009.9	one2one
ENSG00000176381	ENST00000322583	None	None	one2zero
ENSG00000116918	ENST00000366639	reg_9630	ENST00000366639.48	one2one
ENSG00000135940	ENST00000258424	reg_14703	ENST00000258424.128	one2one
ENSG00000110422	ENST00000303296	reg_15481	ENST00000303296.10	one2one
ENSG00000110422	ENST00000525975	reg_15481	ENST00000525975.10	one2one
ENSG00000110422	ENST00000456517	reg_15481	ENST00000456517.10	one2one
ENSG00000110422	ENST00000379016	reg_15481	ENST00000379016.10	one2one
ENSG00000167676	ENST00000633942	reg_8644	ENST00000633942.131	one2one
ENSG00000167676	ENST00000301286	reg_8644	ENST00000301286.131	one2one
ENSG00000198218	ENST00000424300	reg_12566	ENST00000424300.5	one2one
ENSG00000198218	ENST00000395443	reg_12566	ENST00000395443.5	one2one
ENSG00000198218	ENST00000357496	reg_12566	ENST00000357496.5	one2one
ENSG00000073282	ENST00000264731	reg_7603	ENST00000264731.20	one2one
ENSG00000073282	ENST00000440651	reg_7603	ENST00000440651.20	one2one
ENSG00000073282	ENST00000392460	reg_7603	ENST00000392460.20	one2one
ENSG00000073282	ENST00000320472	reg_7603	ENST00000320472.20	one2one
ENSG00000073282	ENST00000354600	reg_7603	ENST00000354600.20	one2one
ENSG00000073282	ENST00000418709	reg_7603	ENST00000418709.20	one2one
ENSG00000073282	ENST00000456148	reg_7603	ENST00000456148.20	one2one
ENSG00000073282	ENST00000449992	reg_7603	ENST00000449992.20	one2one
ENSG00000242221	ENST00000406487	None	None	one2zero
ENSG00000166340	ENST00000644810	reg_830	ENST00000644810.10	one2one
ENSG00000166340	ENST00000644218	reg_830	ENST00000644218.10	one2one
ENSG00000166340	ENST00000299427	reg_830	ENST00000299427.10	one2one
ENSG00000177186	ENST00000317965	None	None	one2zero
ENSG00000272573	ENST00000446157	reg_12247	ENST00000446157.5	one2one
ENSG00000272573	ENST00000486659	reg_12247	ENST00000486659.5	one2one
ENSG00000008311	ENST00000417368	reg_10531	ENST00000417368.12	one2one
ENSG00000008311	ENST00000393376	reg_10531	ENST00000393376.12	one2one
ENSG00000221887	ENST00000408945	None	None	one2zero
ENSG00000082438	ENST00000342193	reg_5919	ENST00000342193.2	one2one
ENSG00000082438	ENST00000375458	reg_5919	ENST00000375458.2	one2one
ENSG00000082438	ENST00000629362	reg_5919	ENST00000629362.2	one2one
ENSG00000082438	ENST00000392717	reg_5919	ENST00000392717.2	one2one
ENSG00000172318	ENST00000392690	reg_14804	ENST00000392690.2	one2one
ENSG00000254834	ENST00000526812	reg_7771	ENST00000526812.27063	one2many
ENSG00000254834	ENST00000526812	reg_16110	ENST00000526812.29899	one2many
ENSG00000254834	ENST00000526812	reg_15374	ENST00000526812.3115	one2many
ENSG00000254834	ENST00000526812	reg_189	ENST00000526812.10	one2many
ENSG00000196172	ENST00000402377	None	None	one2zero
ENSG00000183196	ENST00000390664	reg_9313	ENST00000390664.22	one2one
ENSG00000183196	ENST00000332272	reg_9313	ENST00000332272.22	one2one
ENSG00000176399	ENST00000325870	reg_10325	ENST00000325870.6	one2one
ENSG00000171444	ENST00000408903	reg_13241	ENST00000408903.52	one2one
ENSG00000171444	ENST00000302475	reg_13241	ENST00000302475.52	one2one
ENSG00000197241	ENST00000400906	reg_11707	ENST00000400906.23	one2one
ENSG00000149488	ENST00000358864	reg_3281	ENST00000358864.29	one2one
ENSG00000129696	ENST00000520636	None	None	one2zero
ENSG00000129696	ENST00000613904	None	None	one2zero
ENSG00000129696	ENST00000360742	None	None	one2zero
ENSG00000129696	ENST00000431156	None	None	one2zero
ENSG00000145087	ENST00000273666	reg_7939	ENST00000273666.15	one2one
ENSG00000145087	ENST00000492541	reg_7939	ENST00000492541.15	one2one
ENSG00000145087	ENST00000497029	reg_7939	ENST00000497029.15	one2one
ENSG00000145087	ENST00000471454	reg_7939	ENST00000471454.15	one2one
ENSG00000145087	ENST00000472879	reg_7939	ENST00000472879.15	one2one
ENSG00000164604	ENST00000297146	reg_10612	ENST00000297146.12	one2one
ENSG00000164604	ENST00000424100	reg_10612	ENST00000424100.12	one2one
ENSG00000164604	ENST00000449591	reg_10612	ENST00000449591.12	one2one
ENSG00000179029	ENST00000533070	reg_3632	ENST00000533070.66	one2one
ENSG00000179029	ENST00000316425	reg_3632	ENST00000316425.66	one2one
ENSG00000179029	ENST00000437139	reg_3632	ENST00000437139.66	one2one
ENSG00000068308	ENST00000610466	reg_6074	ENST00000610466.8	one2one
ENSG00000068308	ENST00000156084	reg_6074	ENST00000156084.8	one2one
ENSG00000068308	ENST00000376488	reg_6074	ENST00000376488.8	one2one
ENSG00000068308	ENST00000396743	reg_6074	ENST00000396743.8	one2one
ENSG00000160808	ENST00000654597	reg_12486	ENST00000654597.5	one2one
ENSG00000160808	ENST00000395869	reg_12486	ENST00000395869.5	one2one
ENSG00000160808	ENST00000653454	reg_12486	ENST00000653454.5	one2one
ENSG00000160808	ENST00000662933	reg_12486	ENST00000662933.5	one2one
ENSG00000160808	ENST00000292327	reg_12486	ENST00000292327.5	one2one
ENSG00000118526	ENST00000367882	reg_16753	ENST00000367882.1	one2one
ENSG00000118526	ENST00000237316	reg_16753	ENST00000237316.1	one2one
ENSG00000153774	ENST00000283882	reg_8955	ENST00000283882.22	one2one
ENSG00000104941	ENST00000597055	reg_2927	ENST00000597055.38	one2one
ENSG00000104941	ENST00000221538	reg_2927	ENST00000221538.38	one2one
ENSG00000169551	ENST00000344129	reg_14041	ENST00000344129.17	one2one
ENSG00000169551	ENST00000276241	reg_14041	ENST00000276241.17	one2one
ENSG00000168754	ENST00000490605	reg_5876	ENST00000490605.128	one2one
ENSG00000143412	ENST00000368947	reg_7450	ENST00000368947.100	one2one
ENSG00000101546	ENST00000306735	reg_2067	ENST00000306735.11	one2one
ENSG00000172578	ENST00000341319	reg_2288	ENST00000341319.20	one2one
ENSG00000148291	ENST00000371964	reg_13114	ENST00000371964.218	one2one
ENSG00000143545	ENST00000368575	reg_5118	ENST00000368575.59	one2one
ENSG00000071073	ENST00000264968	reg_6184	ENST00000264968.122	one2one
ENSG00000071073	ENST00000409391	reg_6184	ENST00000409391.122	one2one
ENSG00000071073	ENST00000393487	reg_6184	ENST00000393487.122	one2one
ENSG00000155096	ENST00000337198	reg_1801	ENST00000337198.18	one2one
ENSG00000155096	ENST00000347770	reg_1801	ENST00000347770.18	one2one
ENSG00000153044	ENST00000283006	reg_13572	ENST00000283006.4	one2one
ENSG00000153044	ENST00000515001	reg_13572	ENST00000515001.4	one2one
ENSG00000123243	ENST00000397146	reg_9826	ENST00000397146.31	one2one
ENSG00000090097	ENST00000471622	reg_12116	ENST00000471622.5	one2one
ENSG00000090097	ENST00000484633	reg_12116	ENST00000484633.5	one2one
ENSG00000090097	ENST00000428823	reg_12116	ENST00000428823.5	one2one
ENSG00000090097	ENST00000322099	reg_12116	ENST00000322099.5	one2one
ENSG00000090097	ENST00000355852	reg_12116	ENST00000355852.5	one2one
ENSG00000090097	ENST00000461554	reg_12116	ENST00000461554.5	one2one
ENSG00000063015	ENST00000317338	reg_3576	ENST00000317338.87	one2one
ENSG00000063015	ENST00000442608	reg_3576	ENST00000442608.87	one2one
ENSG00000063015	ENST00000335960	reg_3576	ENST00000335960.87	one2one
ENSG00000063015	ENST00000360295	reg_3576	ENST00000360295.87	one2one
ENSG00000038532	ENST00000409790	reg_12123	ENST00000409790.55	one2one
ENSG00000038532	ENST00000409552	reg_12123	ENST00000409552.55	one2one
ENSG00000168476	ENST00000523293	reg_17291	ENST00000523293.64	one2one
ENSG00000168476	ENST00000306306	reg_17291	ENST00000306306.64	one2one
ENSG00000132563	ENST00000378339	reg_256	ENST00000378339.21	one2one
ENSG00000132563	ENST00000254901	reg_256	ENST00000254901.21	one2one
ENSG00000132563	ENST00000506158	reg_256	ENST00000506158.21	one2one
ENSG00000186376	ENST00000370766	reg_12221	ENST00000370766.2848	many2one
ENSG00000186376	ENST00000370764	reg_12221	ENST00000370764.2848	many2one
ENSG00000162086	ENST00000669516	reg_12221	ENST00000669516.55	many2one
ENSG00000100211	ENST00000216029	reg_15944	ENST00000216029.70	one2one
ENSG00000100211	ENST00000619293	reg_15944	ENST00000619293.70	one2one
ENSG00000152582	ENST00000440995	reg_13422	ENST00000440995.4	one2one
ENSG00000152582	ENST00000637569	reg_13422	ENST00000637569.4	one2one
ENSG00000152582	ENST00000356031	reg_13422	ENST00000356031.4	one2one
ENSG00000152582	ENST00000509059	reg_13422	ENST00000509059.4	one2one
ENSG00000240021	ENST00000319416	None	None	one2zero
ENSG00000240021	ENST00000367643	None	None	one2zero
ENSG00000240021	ENST00000367639	None	None	one2zero
ENSG00000240021	ENST00000367641	None	None	one2zero
ENSG00000113263	ENST00000422843	reg_2459	ENST00000422843.85	one2one
ENSG00000271567	ENST00000581164	None	None	one2zero
ENSG00000141002	ENST00000263346	reg_2982	ENST00000263346.22	one2one
ENSG00000157600	ENST00000288381	reg_14382	ENST00000288381.8	one2one
ENSG00000157600	ENST00000372073	reg_14382	ENST00000372073.8	one2one
ENSG00000157600	ENST00000372068	reg_14382	ENST00000372068.8	one2one
ENSG00000134186	ENST00000370025	reg_11937	ENST00000370025.91	one2one
ENSG00000165410	ENST00000672517	reg_3335	ENST00000672517.3	one2one
ENSG00000165410	ENST00000672163	reg_3335	ENST00000672163.3	one2one
ENSG00000165410	ENST00000555765	reg_3335	ENST00000555765.3	one2one
ENSG00000165410	ENST00000673315	reg_3335	ENST00000673315.3	one2one
ENSG00000165410	ENST00000298159	reg_3335	ENST00000298159.3	one2one
ENSG00000165410	ENST00000341223	reg_3335	ENST00000341223.3	one2one
ENSG00000165410	ENST00000556161	reg_3335	ENST00000556161.3	one2one
ENSG00000025156	ENST00000452194	reg_17003	ENST00000452194.1	one2one
ENSG00000025156	ENST00000368455	reg_17003	ENST00000368455.1	one2one
ENSG00000269028	ENST00000600213	None	None	one2zero
ENSG00000087502	ENST00000360150	reg_16296	ENST00000360150.43	one2one
ENSG00000087502	ENST00000611644	reg_16296	ENST00000611644.43	one2one
ENSG00000076201	ENST00000265562	reg_17103	ENST00000265562.5	one2one
ENSG00000185669	ENST00000332281	None	None	one2zero
ENSG00000198824	ENST00000361283	reg_10395	ENST00000361283.272	one2one
ENSG00000198824	ENST00000643483	reg_10395	ENST00000643483.272	one2one
ENSG00000165556	ENST00000381020	reg_13578	ENST00000381020.41	one2one
ENSG00000172995	ENST00000444190	reg_16944	ENST00000444190.5	one2one
ENSG00000172995	ENST00000417925	reg_16944	ENST00000417925.5	one2one
ENSG00000172995	ENST00000187397	reg_16944	ENST00000187397.5	one2one
ENSG00000124205	ENST00000395654	reg_4671	ENST00000395654.32	one2one
ENSG00000124205	ENST00000644821	reg_4671	ENST00000644821.32	one2one
ENSG00000124205	ENST00000371028	reg_4671	ENST00000371028.32	one2one
ENSG00000124205	ENST00000337938	reg_4671	ENST00000337938.32	one2one
ENSG00000124205	ENST00000311585	reg_4671	ENST00000311585.32	one2one
ENSG00000124205	ENST00000371025	reg_4671	ENST00000371025.32	one2one
ENSG00000124209	ENST00000244040	reg_4653	ENST00000244040.32	one2one
ENSG00000204315	ENST00000375156	reg_2222	ENST00000375156.74	one2one
ENSG00000116560	ENST00000357214	reg_5074	ENST00000357214.9	one2one
ENSG00000150676	ENST00000280245	reg_13781	ENST00000280245.104	one2one
ENSG00000150676	ENST00000342404	reg_13781	ENST00000342404.104	one2one
ENSG00000174233	ENST00000550422	reg_1658	ENST00000550422.39	one2one
ENSG00000174233	ENST00000357869	reg_1658	ENST00000357869.39	one2one
ENSG00000174233	ENST00000307885	reg_1658	ENST00000307885.39	one2one
ENSG00000165555	ENST00000380835	reg_3895	ENST00000380835.3	one2one
ENSG00000164967	ENST00000297613	reg_13762	ENST00000297613.6	one2one
ENSG00000164967	ENST00000378959	reg_13762	ENST00000378959.6	one2one
ENSG00000178750	ENST00000315099	reg_2494	ENST00000315099.15	one2one
ENSG00000169840	ENST00000302945	reg_10981	ENST00000302945.41	one2one
ENSG00000122435	ENST00000370141	reg_2826	ENST00000370141.47	one2one
ENSG00000106123	ENST00000619012	reg_13394	ENST00000619012.12	one2one
ENSG00000106123	ENST00000422643	reg_13394	ENST00000422643.12	one2one
ENSG00000106123	ENST00000652003	reg_13394	ENST00000652003.12	one2one
ENSG00000144837	ENST00000495992	reg_8331	ENST00000495992.15	one2one
ENSG00000144837	ENST00000273371	reg_8331	ENST00000273371.15	one2one
ENSG00000144837	ENST00000494440	reg_8331	ENST00000494440.15	one2one
