Region_ID	Projection_ID
reg_3882	ENST00000453408.33
reg_3882	ENST00000347992.33
reg_3883	ENST00000583195.33
reg_3884	ENST00000262327.33
reg_3884	ENST00000378526.33
reg_3885	ENST00000398393.37
reg_3885	ENST00000398389.37
reg_3886	ENST00000158009.33
reg_3887	ENST00000355081.3
reg_3887	ENST00000396128.3
reg_3888	ENST00000333412.9412
reg_3888	ENST00000576629.9412
reg_3889	ENST00000539345.33
reg_3889	ENST00000355528.33
reg_3890	ENST00000216410.3
reg_3890	ENST00000650397.3
reg_3891	ENST00000360310.3
reg_3891	ENST00000382422.3
reg_3891	ENST00000358716.3
reg_3892	ENST00000220509.30
reg_3893	ENST00000250454.3
reg_3893	ENST00000618169.3
reg_3894	ENST00000540998.100
reg_3894	ENST00000439374.100
reg_3894	ENST00000357235.100
reg_3895	ENST00000380835.3
reg_3896	ENST00000613428.37
reg_3896	ENST00000184956.37
reg_3896	ENST00000585976.37
reg_3897	ENST00000532870.42
reg_3897	ENST00000392951.42
reg_3897	ENST00000530649.42
reg_3898	ENST00000380149.66
reg_3898	ENST00000448843.66
reg_3898	ENST00000318227.66
reg_3899	ENST00000579184.33
reg_3899	ENST00000412177.33
reg_3900	ENST00000334660.30
reg_3901	ENST00000318666.42
reg_3901	ENST00000641351.42
reg_3901	ENST00000641546.42
reg_3902	ENST00000426039.3
reg_3902	ENST00000646754.3
reg_3902	ENST00000533601.3
reg_3903	ENST00000422976.3
reg_3903	ENST00000216445.3
reg_3903	ENST00000534126.3
reg_3904	ENST00000613834.29
reg_3904	ENST00000328041.29
reg_3905	ENST00000282251.46
reg_3906	ENST00000579298.33
reg_3906	ENST00000579324.33
reg_3906	ENST00000245544.33
reg_3907	ENST00000394715.3
reg_3907	ENST00000608382.3
reg_3908	ENST00000419474.3
reg_3909	ENST00000263073.66
reg_3910	ENST00000579925.37
reg_3910	ENST00000323456.37
reg_3911	ENST00000307033.42
reg_3911	ENST00000306842.46
reg_3912	ENST00000373109.56
reg_3912	ENST00000317376.56
reg_3912	ENST00000536168.56
reg_3913	ENST00000622501.3
reg_3913	ENST00000356300.3
reg_3913	ENST00000397118.3
reg_3914	ENST00000394103.33
reg_3914	ENST00000585043.33
reg_3914	ENST00000323571.33
reg_3914	ENST00000583130.33
reg_3915	ENST00000317276.66
reg_3915	ENST00000581082.66
reg_3916	ENST00000301919.46
reg_3917	ENST00000450736.33
reg_3917	ENST00000538213.33
reg_3917	ENST00000329783.33
reg_3917	ENST00000580123.33
reg_3918	ENST00000382031.30
reg_3918	ENST00000300231.30
reg_3919	ENST00000545328.3
reg_3919	ENST00000307712.3
reg_3920	ENST00000392653.100
reg_3920	ENST00000368751.27669
reg_3920	ENST00000368750.27669
reg_3921	ENST00000368908.100
reg_3922	ENST00000584924.37
reg_3922	ENST00000336915.37
reg_3923	ENST00000638170.30
reg_3924	ENST00000394642.33
reg_3924	ENST00000579849.33
reg_3925	ENST00000372263.2495
reg_3925	ENST00000372267.2495
reg_3926	ENST00000430334.37
reg_3927	ENST00000315616.30
reg_3927	ENST00000559271.30
reg_3928	ENST00000342213.3
reg_3929	ENST00000362031.3
reg_3929	ENST00000652385.3
reg_3930	ENST00000318833.33
reg_3931	ENST00000301691.37
reg_3932	ENST00000305817.29
reg_3933	ENST00000396981.66
reg_3934	ENST00000322329.210
reg_3935	ENST00000565659.33
reg_3936	ENST00000328965.42
reg_3937	ENST00000393119.37
reg_3937	ENST00000313863.37
reg_3938	ENST00000608100.30
reg_3938	ENST00000249776.30
reg_3938	ENST00000448395.30
reg_3938	ENST00000416151.30
reg_3939	ENST00000567083.72
reg_3939	ENST00000287202.72
reg_3940	ENST00000356554.90
reg_3941	ENST00000348987.66
reg_3941	ENST00000571272.66
reg_3941	ENST00000263071.66
reg_3942	ENST00000269053.33
reg_3942	ENST00000580599.33
reg_3943	ENST00000434192.3
reg_3943	ENST00000553612.3
reg_3944	ENST00000308580.30
reg_3945	ENST00000260227.46
reg_3946	ENST00000603872.29
reg_3946	ENST00000380589.29
reg_3947	ENST00000349139.90
reg_3948	ENST00000369159.100
reg_3949	ENST00000290295.37
reg_3950	ENST00000397267.3
reg_3950	ENST00000354772.3
reg_3951	ENST00000372945.56
reg_3952	ENST00000619426.33
reg_3953	ENST00000369466.90
reg_3954	ENST00000302287.175
reg_3954	ENST00000407838.175
reg_3954	ENST00000402613.175
reg_3954	ENST00000404951.175
reg_3955	ENST00000566304.72
reg_3955	ENST00000567159.72
reg_3955	ENST00000268097.72
reg_3956	ENST00000344762.42
reg_3956	ENST00000529051.42
reg_3957	ENST00000334746.3
reg_3958	ENST00000536315.3
reg_3958	ENST00000614987.3
reg_3959	ENST00000344320.30
reg_3960	ENST00000217386.29
reg_3961	ENST00000333813.159
reg_3962	ENST00000265881.42
reg_3962	ENST00000539754.42
reg_3963	ENST00000264031.42
reg_3964	ENST00000219905.30
reg_3964	ENST00000545763.30
reg_3964	ENST00000566586.30
reg_3964	ENST00000570161.30
reg_3965	ENST00000557135.3
reg_3965	ENST00000392882.3
reg_3965	ENST00000556645.3
reg_3965	ENST00000355338.3
reg_3965	ENST00000344102.3
reg_3965	ENST00000358655.3
reg_3966	ENST00000310227.29
reg_3967	ENST00000578444.37
reg_3967	ENST00000313608.37
reg_3968	ENST00000641081.522308
reg_3969	ENST00000250489.3
reg_3969	ENST00000398020.3
reg_3970	ENST00000403796.42
reg_3970	ENST00000308074.42
reg_3971	ENST00000450525.33
reg_3971	ENST00000584985.33
reg_3971	ENST00000394121.33
reg_3971	ENST00000546243.33
reg_3971	ENST00000264637.33
reg_3972	ENST00000397379.3
reg_3972	ENST00000341470.3
reg_3972	ENST00000397382.3
reg_3972	ENST00000299088.3
reg_3973	ENST00000298717.3
reg_3974	ENST00000306730.102
reg_3975	ENST00000240364.37
reg_3976	ENST00000536498.87
reg_3977	ENST00000381482.29
reg_3978	ENST00000253794.33
reg_3979	ENST00000662352.66
reg_3979	ENST00000673828.66
reg_3979	ENST00000447225.66
reg_3979	ENST00000308009.66
reg_3980	ENST00000301039.87
reg_3980	ENST00000439862.87
reg_3981	ENST00000216489.3
reg_3982	ENST00000303532.3
reg_3982	ENST00000641040.3
reg_3982	ENST00000641185.3
reg_3983	ENST00000263798.30
reg_3983	ENST00000559066.30
reg_3984	ENST00000340700.3
reg_3984	ENST00000319231.3
reg_3984	ENST00000312350.3
reg_3985	ENST00000268099.72
reg_3986	ENST00000375682.46
reg_3986	ENST00000525071.46
reg_3986	ENST00000525815.46
reg_3987	ENST00000307940.100
reg_3987	ENST00000620947.100
reg_3987	ENST00000369026.100
reg_3988	ENST00000381458.29
reg_3989	ENST00000376542.422
reg_3989	ENST00000339157.422
reg_3990	ENST00000216336.3
reg_3991	ENST00000263795.30
reg_3991	ENST00000381246.30
reg_3992	ENST00000258975.33
reg_3993	ENST00000326270.33
reg_3993	ENST00000346027.33
reg_3993	ENST00000343388.33
reg_3993	ENST00000582809.33
reg_3994	ENST00000206542.3
reg_3995	ENST00000264639.33
reg_3996	ENST00000535401.42
reg_3996	ENST00000299964.42
reg_3997	ENST00000431640.190
reg_3997	ENST00000258772.190
reg_3998	ENST00000579192.66
reg_3998	ENST00000577745.66
reg_3998	ENST00000580340.66
reg_3998	ENST00000380067.66
reg_3999	ENST00000329214.33
reg_4000	ENST00000303375.33
reg_4001	ENST00000013125.3
reg_4002	ENST00000225648.37
reg_4002	ENST00000484302.37
reg_4003	ENST00000422698.46
reg_4004	ENST00000579002.33
reg_4004	ENST00000245539.33
reg_4005	ENST00000300784.33
reg_4006	ENST00000543095.3
reg_4007	ENST00000305921.110
reg_4008	ENST00000267485.3
reg_4009	ENST00000652232.33
reg_4009	ENST00000652294.33
reg_4009	ENST00000392627.33
reg_4009	ENST00000392629.33
reg_4009	ENST00000392628.33
reg_4010	ENST00000263087.66
reg_4011	ENST00000617633.118
reg_4012	ENST00000450662.33
reg_4012	ENST00000305286.33
reg_4013	ENST00000334708.3
reg_4014	ENST00000393158.46
reg_4014	ENST00000302251.46
reg_4015	ENST00000532917.42
reg_4016	ENST00000401766.87
reg_4016	ENST00000261707.87
reg_4016	ENST00000650711.87
reg_4017	ENST00000591776.33
reg_4017	ENST00000469257.33
reg_4018	ENST00000399668.30
reg_4018	ENST00000346991.30
reg_4019	ENST00000261842.30
reg_4019	ENST00000560508.30
reg_4020	ENST00000382951.3
reg_4021	ENST00000439696.3
reg_4021	ENST00000336440.3
reg_4022	ENST00000251412.33
reg_4023	ENST00000380113.29
reg_4023	ENST00000455664.29
reg_4024	ENST00000641002.494
reg_4024	ENST00000361284.494
reg_4025	ENST00000340827.30
reg_4026	ENST00000429564.1165027
reg_4027	ENST00000247194.3
reg_4028	ENST00000250457.3
reg_4029	ENST00000329276.29
reg_4030	ENST00000336735.3
reg_4031	ENST00000319651.277660
reg_4032	ENST00000311669.72
reg_4033	ENST00000304478.159
reg_4034	ENST00000591680.37
reg_4035	ENST00000389003.87
reg_4035	ENST00000528896.87
reg_4035	ENST00000544884.87
reg_4036	ENST00000555054.3
reg_4036	ENST00000330836.3
reg_4036	ENST00000621632.3
reg_4037	ENST00000321252.46
reg_4037	ENST00000641992.42
reg_4037	ENST00000301532.360404
reg_4038	ENST00000305513.66
reg_4039	ENST00000338969.3
reg_4039	ENST00000298355.3
reg_4040	ENST00000209728.33
reg_4040	ENST00000649662.33
reg_4041	ENST00000389722.3
reg_4041	ENST00000389720.3
reg_4041	ENST00000644917.3
reg_4042	ENST00000393150.18503
reg_4043	ENST00000347691.3
reg_4043	ENST00000330149.3
reg_4044	ENST00000441946.33
reg_4044	ENST00000293362.33
reg_4044	ENST00000590720.33
reg_4044	ENST00000541124.33
reg_4045	ENST00000428149.46
reg_4045	ENST00000417449.46
reg_4045	ENST00000389568.46
reg_4046	ENST00000369155.100
reg_4047	ENST00000220531.30
reg_4047	ENST00000565323.30
reg_4048	ENST00000400068.29
reg_4048	ENST00000358771.29
reg_4048	ENST00000622179.29
reg_4048	ENST00000356025.29
reg_4049	ENST00000308360.87
reg_4049	ENST00000395346.87
reg_4050	ENST00000644000.3
reg_4050	ENST00000637218.3
reg_4051	ENST00000332814.42
reg_4051	ENST00000529167.42
reg_4051	ENST00000375618.42
reg_4052	ENST00000619262.2452
reg_4052	ENST00000619876.2452
reg_4052	ENST00000619828.2452
reg_4053	ENST00000267842.30
reg_4053	ENST00000380902.30
reg_4054	ENST00000217246.29
reg_4054	ENST00000642719.29
reg_4055	ENST00000321535.33
reg_4056	ENST00000303142.29
reg_4057	ENST00000267622.3
reg_4058	ENST00000306243.30
reg_4058	ENST00000559991.30
reg_4059	ENST00000305991.46
reg_4059	ENST00000531293.46
reg_4059	ENST00000525934.46
reg_4060	ENST00000399002.29
reg_4061	ENST00000555899.3
reg_4061	ENST00000337537.3
reg_4061	ENST00000422769.3
reg_4062	ENST00000612501.37
reg_4063	ENST00000621465.37
reg_4064	ENST00000216338.3
reg_4065	ENST00000260229.46
reg_4066	ENST00000568606.30
reg_4066	ENST00000260324.30
reg_4067	ENST00000675386.33
reg_4067	ENST00000307745.33
reg_4067	ENST00000584436.33
reg_4068	ENST00000306954.3
reg_4069	ENST00000554922.3
reg_4069	ENST00000380664.3
reg_4070	ENST00000314852.72
reg_4070	ENST00000403490.72
reg_4071	ENST00000216281.3
reg_4071	ENST00000334701.3
reg_4072	ENST00000302386.66
reg_4072	ENST00000573928.66
reg_4073	ENST00000502492.37
reg_4073	ENST00000290330.37
reg_4074	ENST00000263791.30
reg_4075	ENST00000300557.37
reg_4076	ENST00000359232.3
reg_4077	ENST00000435347.33
reg_4077	ENST00000318008.33
reg_4078	ENST00000398409.38946
reg_4078	ENST00000217423.219604
reg_4078	ENST00000398411.38946
reg_4078	ENST00000304710.710030
reg_4078	ENST00000376925.38946
reg_4079	ENST00000227752.42
reg_4080	ENST00000399285.3
reg_4081	ENST00000623441.426
reg_4081	ENST00000328795.355
reg_4082	ENST00000321731.3
reg_4083	ENST00000613478.33
reg_4084	ENST00000394744.33
reg_4084	ENST00000621161.33
reg_4085	ENST00000375490.42
reg_4085	ENST00000544582.42
reg_4085	ENST00000540163.42
reg_4086	ENST00000331238.66
reg_4087	ENST00000381550.66
reg_4087	ENST00000574154.66
reg_4087	ENST00000301395.66
reg_4088	ENST00000340363.33
reg_4089	ENST00000388988.324
reg_4089	ENST00000569878.324
reg_4090	ENST00000246081.29
reg_4091	ENST00000240328.110
reg_4092	ENST00000373242.56
reg_4092	ENST00000373241.56
reg_4092	ENST00000431664.56
reg_4092	ENST00000373238.56
reg_4093	ENST00000322893.3
reg_4094	ENST00000645694.3
reg_4095	ENST00000301585.33
reg_4096	ENST00000617122.3
reg_4096	ENST00000329559.3
reg_4096	ENST00000553514.3
reg_4096	ENST00000605997.3
reg_4096	ENST00000555441.3
reg_4097	ENST00000539476.66
reg_4097	ENST00000313486.66
reg_4098	ENST00000269346.33
reg_4098	ENST00000529107.33
reg_4099	ENST00000320785.33
reg_4100	ENST00000322536.42
reg_4100	ENST00000526794.42
reg_4101	ENST00000225275.37
reg_4102	ENST00000304886.29
reg_4102	ENST00000254976.29
reg_4103	ENST00000338487.56
reg_4104	ENST00000389857.3
reg_4105	ENST00000395686.3
reg_4106	ENST00000397299.30
reg_4107	ENST00000290759.30
reg_4108	ENST00000293845.66
reg_4109	ENST00000436748.100
reg_4109	ENST00000583931.100
reg_4109	ENST00000616917.100
reg_4110	ENST00000612794.3
reg_4110	ENST00000389614.3
reg_4111	ENST00000377603.29
reg_4112	ENST00000216286.3
reg_4113	ENST00000542475.33
reg_4114	ENST00000434704.37
reg_4115	ENST00000299957.30
reg_4115	ENST00000650436.30
reg_4115	ENST00000345795.30
reg_4116	ENST00000310715.56
reg_4116	ENST00000355577.56
reg_4117	ENST00000617768.30
reg_4118	ENST00000307201.87
reg_4119	ENST00000359322.56
reg_4120	ENST00000322444.33
reg_4121	ENST00000318579.37
reg_4122	ENST00000335255.33
reg_4123	ENST00000581312.100
reg_4124	ENST00000620667.2925
reg_4125	ENST00000377721.33
reg_4126	ENST00000324679.3
reg_4127	ENST00000308508.72
reg_4128	ENST00000559488.33
reg_4129	ENST00000449250.125
reg_4129	ENST00000580729.125
reg_4130	ENST00000373032.56
reg_4131	ENST00000284288.42
reg_4132	ENST00000319374.3
reg_4133	ENST00000397861.37
reg_4134	ENST00000302755.328
reg_4134	ENST00000544612.328
reg_4135	ENST00000315683.236
reg_4136	ENST00000368789.154879
reg_4136	ENST00000368787.100
reg_4137	ENST00000399395.3
reg_4138	ENST00000316836.3
reg_4139	ENST00000261302.3
reg_4139	ENST00000555353.3
reg_4139	ENST00000615335.3
reg_4139	ENST00000557258.3
reg_4139	ENST00000345097.3
reg_4140	ENST00000336219.3
reg_4140	ENST00000392590.3
reg_4141	ENST00000247191.3
reg_4141	ENST00000395425.3
reg_4142	ENST00000246071.29
reg_4142	ENST00000377943.29
reg_4143	ENST00000318010.30
reg_4144	ENST00000555868.3
reg_4145	ENST00000326233.7277
reg_4146	ENST00000311177.37
reg_4147	ENST00000327898.33
reg_4147	ENST00000409257.33
reg_4148	ENST00000261918.72
reg_4148	ENST00000543145.72
reg_4149	ENST00000636854.3
reg_4150	ENST00000280325.42
reg_4150	ENST00000637637.42
reg_4151	ENST00000268893.37
reg_4151	ENST00000343736.37
reg_4152	ENST00000377191.29
reg_4153	ENST00000576629.9734
reg_4153	ENST00000333412.9734
reg_4154	ENST00000395116.3
reg_4155	ENST00000306897.33
reg_4156	ENST00000460006.29
reg_4157	ENST00000261475.3
reg_4158	ENST00000360325.66
reg_4158	ENST00000397317.66
reg_4159	ENST00000381714.30
reg_4159	ENST00000336216.30
reg_4160	ENST00000619876.2413
reg_4161	ENST00000368801.100
reg_4162	ENST00000368799.100
reg_4163	ENST00000440460.42
reg_4164	ENST00000261845.30
reg_4165	ENST00000394620.33
reg_4166	ENST00000216274.3
reg_4167	ENST00000394885.30
reg_4167	ENST00000320963.30
reg_4168	ENST00000452774.33
reg_4168	ENST00000253799.33
reg_4169	ENST00000372391.56
reg_4170	ENST00000339859.56
reg_4171	ENST00000270560.33
reg_4172	ENST00000279839.46
reg_4173	ENST00000325167.33
reg_4174	ENST00000284273.42
reg_4175	ENST00000557640.3
reg_4176	ENST00000378821.584120
reg_4177	ENST00000292174.42
reg_4178	ENST00000394934.56
reg_4178	ENST00000394936.56
reg_4179	ENST00000368804.100
reg_4179	ENST00000614923.100
reg_4180	ENST00000239165.37
reg_4181	ENST00000267406.3
reg_4182	ENST00000341584.14654
reg_4183	ENST00000508540.37
reg_4183	ENST00000258969.37
reg_4184	ENST00000375256.260
reg_4185	ENST00000636752.37
reg_4186	ENST00000389005.66
reg_4187	ENST00000544334.33
reg_4188	ENST00000267889.30
reg_4189	ENST00000359415.42
reg_4189	ENST00000392859.42
reg_4189	ENST00000264028.42
reg_4190	ENST00000441174.42
reg_4191	ENST00000300900.110
reg_4192	ENST00000281581.3
reg_4192	ENST00000537690.3
reg_4193	ENST00000603017.33
reg_4194	ENST00000220478.30
reg_4195	ENST00000306688.33
reg_4196	ENST00000301037.87
reg_4197	ENST00000256343.3
reg_4198	ENST00000530028.30
reg_4198	ENST00000560490.30
reg_4199	ENST00000454109.100
reg_4200	ENST00000216468.3
reg_4201	ENST00000579512.100
reg_4202	ENST00000452185.190
reg_4202	ENST00000223361.190
reg_4202	ENST00000406581.190
reg_4202	ENST00000610533.190
reg_4203	ENST00000394869.87
reg_4203	ENST00000581348.87
reg_4203	ENST00000579937.87
reg_4203	ENST00000225394.87
reg_4204	ENST00000534546.42
reg_4204	ENST00000620753.42
reg_4204	ENST00000278903.42
reg_4205	ENST00000391354.51223
reg_4205	ENST00000394008.33
reg_4206	ENST00000233997.542846
reg_4207	ENST00000529097.46
reg_4207	ENST00000525144.46
reg_4208	ENST00000332238.6448
reg_4209	ENST00000672673.37
reg_4210	ENST00000554684.3
reg_4210	ENST00000554943.3
reg_4211	ENST00000299565.324
reg_4212	ENST00000236826.46
reg_4213	ENST00000585807.33
reg_4213	ENST00000225929.33
reg_4214	ENST00000556674.3
reg_4214	ENST00000238682.3
reg_4215	ENST00000326183.3159
reg_4216	ENST00000377924.33
reg_4217	ENST00000556526.3
reg_4218	ENST00000393408.37
reg_4218	ENST00000225603.37
reg_4219	ENST00000622436.236
reg_4220	ENST00000395699.190
reg_4221	ENST00000360085.37
reg_4221	ENST00000592796.37
reg_4222	ENST00000239174.37
reg_4223	ENST00000354366.3
reg_4224	ENST00000328459.3
reg_4225	ENST00000334418.42
reg_4226	ENST00000298310.3
reg_4227	ENST00000290607.30
reg_4228	ENST00000524717.46
reg_4228	ENST00000618849.46
reg_4229	ENST00000672354.42
reg_4229	ENST00000265838.42
reg_4230	ENST00000397545.33
reg_4230	ENST00000374877.33
reg_4231	ENST00000635792.33
reg_4231	ENST00000301659.33
reg_4232	ENST00000638573.42
reg_4232	ENST00000610738.42
reg_4233	ENST00000347230.3
reg_4233	ENST00000555452.3
reg_4234	ENST00000260228.46
reg_4235	ENST00000358273.33
reg_4235	ENST00000356175.33
reg_4236	ENST00000409977.46
reg_4237	ENST00000377540.33
reg_4238	ENST00000260356.30
reg_4239	ENST00000361611.3
reg_4240	ENST00000315988.3
reg_4240	ENST00000555019.3
reg_4241	ENST00000305783.37
reg_4242	ENST00000323030.30
reg_4243	ENST00000249749.30
reg_4244	ENST00000329402.33
reg_4245	ENST00000580168.125
reg_4245	ENST00000358691.125
reg_4246	ENST00000253270.260
reg_4247	ENST00000305631.3
reg_4248	ENST00000315915.236
reg_4249	ENST00000341584.8367
reg_4250	ENST00000360127.159
reg_4251	ENST00000441259.56
reg_4251	ENST00000373209.56
reg_4252	ENST00000247219.3
reg_4253	ENST00000262487.29
reg_4254	ENST00000253407.37
reg_4255	ENST00000556489.3
reg_4256	ENST00000305560.30
reg_4257	ENST00000295314.100
reg_4258	ENST00000361246.3
reg_4259	ENST00000651323.66
reg_4260	ENST00000206513.3
reg_4261	ENST00000572316.33
reg_4261	ENST00000393450.33
reg_4261	ENST00000354968.33
reg_4262	ENST00000575751.66
reg_4263	ENST00000262613.33
reg_4264	ENST00000356126.125
reg_4264	ENST00000357146.125
reg_4265	ENST00000216513.3
reg_4266	ENST00000264645.33
reg_4267	ENST00000327158.159
reg_4268	ENST00000465357.3
reg_4268	ENST00000539517.3
reg_4269	ENST00000375707.46
reg_4270	ENST00000571244.46
reg_4271	ENST00000641972.1616
reg_4272	ENST00000538513.66
reg_4272	ENST00000250055.66
reg_4273	ENST00000225388.87
reg_4274	ENST00000329196.33
reg_4275	ENST00000205948.125
reg_4276	ENST00000287078.56
reg_4277	ENST00000325881.237240
reg_4278	ENST00000261714.87
reg_4279	ENST00000271651.100
reg_4280	ENST00000391429.159
reg_4281	ENST00000007414.37
reg_4281	ENST00000392507.37
reg_4282	ENST00000373232.56
reg_4283	ENST00000251413.33
reg_4284	ENST00000368806.100
reg_4285	ENST00000263092.66
reg_4286	ENST00000248384.66
reg_4287	ENST00000333673.1091194
reg_4288	ENST00000321990.305
reg_4289	ENST00000271628.100
reg_4290	ENST00000262418.37
reg_4291	ENST00000299084.30
reg_4292	ENST00000329138.33
reg_4293	ENST00000254963.29
reg_4294	ENST00000302422.66
reg_4295	ENST00000448599.30
reg_4296	ENST00000317011.42
reg_4297	ENST00000312240.387400
reg_4298	ENST00000368814.100
reg_4299	ENST00000287139.56
reg_4300	ENST00000249647.30
reg_4301	ENST00000335666.33
reg_4302	ENST00000333213.33
reg_4303	ENST00000394810.56
reg_4304	ENST00000319669.30
reg_4305	ENST00000332503.37
reg_4306	ENST00000388718.100
reg_4307	ENST00000347519.3
reg_4308	ENST00000225927.33
reg_4309	ENST00000331768.3
reg_4310	ENST00000247225.3
reg_4311	ENST00000250448.3
reg_4312	ENST00000298097.3
reg_4313	ENST00000439174.125
reg_4314	ENST00000260270.42
reg_4315	ENST00000452015.3
reg_4316	ENST00000647874.66
reg_4317	ENST00000308278.159
reg_4317	ENST00000301324.159
reg_4318	ENST00000361952.33
reg_4319	ENST00000322177.72
reg_4320	ENST00000328801.33
reg_4321	ENST00000309731.72
reg_4322	ENST00000247178.3
reg_4323	ENST00000431736.42
reg_4323	ENST00000252108.42
reg_4324	ENST00000310942.33
reg_4325	ENST00000313401.33
reg_4326	ENST00000368748.100
reg_4327	ENST00000599174.3
reg_4328	ENST00000614623.118
reg_4329	ENST00000225831.33
reg_4330	ENST00000389017.66
reg_4331	ENST00000225972.37
reg_4332	ENST00000247020.87
reg_4333	ENST00000389916.33
reg_4334	ENST00000261534.3
reg_4335	ENST00000432901.29
reg_4336	ENST00000007699.66
reg_4337	ENST00000330676.66
reg_4338	ENST00000216540.3
reg_4339	ENST00000254998.29
reg_4340	ENST00000316073.100
reg_4341	ENST00000300289.30
reg_4342	ENST00000448108.46
reg_4343	ENST00000216484.3
reg_4344	ENST00000323404.54209
reg_4345	ENST00000202556.3
reg_4346	ENST00000372336.56
reg_4347	ENST00000359933.3
reg_4348	ENST00000303790.66
reg_4349	ENST00000278935.42
reg_4350	ENST00000237858.509863
reg_4351	ENST00000225964.37
reg_4352	ENST00000348956.3
reg_4353	ENST00000280362.42
reg_4354	ENST00000257359.46
reg_4355	ENST00000453129.42
reg_4356	ENST00000621332.33
reg_4357	ENST00000298289.3
reg_4358	ENST00000523677.9
reg_4358	ENST00000423420.9
reg_4359	ENST00000512576.7
reg_4359	ENST00000399688.7
reg_4359	ENST00000264221.7
reg_4360	ENST00000375749.32
reg_4361	ENST00000263974.9
reg_4361	ENST00000373824.9
reg_4362	ENST00000243918.32
reg_4362	ENST00000414310.32
reg_4362	ENST00000372727.32
reg_4363	ENST00000397151.32
reg_4363	ENST00000373606.32
reg_4363	ENST00000397152.32
reg_4363	ENST00000373605.32
reg_4364	ENST00000392306.59
reg_4364	ENST00000368198.59
reg_4364	ENST00000368199.59
reg_4365	ENST00000647348.143
reg_4365	ENST00000644885.143
reg_4365	ENST00000400217.143
reg_4365	ENST00000645234.143
reg_4365	ENST00000647026.143
reg_4365	ENST00000643660.143
reg_4365	ENST00000646814.143
reg_4365	ENST00000644710.143
reg_4365	ENST00000217244.143
reg_4365	ENST00000645623.143
reg_4365	ENST00000646305.143
reg_4365	ENST00000645260.143
reg_4365	ENST00000642689.143
reg_4365	ENST00000400227.143
reg_4365	ENST00000646561.143
reg_4366	ENST00000342482.59
reg_4366	ENST00000620103.59
reg_4366	ENST00000368389.59
reg_4366	ENST00000438413.59
reg_4366	ENST00000612778.59
reg_4366	ENST00000338684.59
reg_4366	ENST00000368390.59
reg_4366	ENST00000457295.59
reg_4366	ENST00000610359.59
reg_4366	ENST00000337604.59
reg_4366	ENST00000368398.59
reg_4366	ENST00000368392.59
reg_4367	ENST00000346134.7
reg_4367	ENST00000381295.7
reg_4367	ENST00000349598.7
reg_4368	ENST00000395636.32
reg_4368	ENST00000371015.32
reg_4368	ENST00000329962.352662
reg_4368	ENST00000355648.32
reg_4368	ENST00000361300.32
reg_4368	ENST00000359926.32
reg_4368	ENST00000541461.32
reg_4369	ENST00000359617.32
reg_4369	ENST00000371141.32
reg_4369	ENST00000358029.32
reg_4369	ENST00000371132.32
reg_4369	ENST00000355957.32
reg_4369	ENST00000361830.32
reg_4370	ENST00000270722.23
reg_4370	ENST00000514189.23
reg_4370	ENST00000378391.23
reg_4370	ENST00000511072.23
reg_4371	ENST00000373023.9
reg_4371	ENST00000373024.9
reg_4371	ENST00000373026.9
reg_4371	ENST00000458109.9
reg_4371	ENST00000373027.9
reg_4372	ENST00000538502.91
reg_4372	ENST00000256637.91
reg_4373	ENST00000618040.59
reg_4373	ENST00000271915.59
reg_4374	ENST00000673842.50
reg_4374	ENST00000398978.50
reg_4374	ENST00000398969.50
reg_4374	ENST00000520267.50
reg_4374	ENST00000357811.50
reg_4374	ENST00000645393.50
reg_4374	ENST00000674121.50
reg_4374	ENST00000517713.50
reg_4374	ENST00000522165.50
reg_4374	ENST00000520133.50
reg_4374	ENST00000354547.50
reg_4375	ENST00000675298.23
reg_4375	ENST00000674658.23
reg_4375	ENST00000675231.23
reg_4375	ENST00000674548.23
reg_4375	ENST00000235329.23
reg_4375	ENST00000675817.23
reg_4375	ENST00000676293.23
reg_4375	ENST00000444836.23
reg_4375	ENST00000675053.23
reg_4375	ENST00000674817.23
reg_4375	ENST00000674910.23
reg_4375	ENST00000675919.23
reg_4375	ENST00000675113.23
reg_4376	ENST00000568305.32
reg_4376	ENST00000374954.32
reg_4377	ENST00000314340.23
reg_4377	ENST00000452018.23
reg_4377	ENST00000376627.23
reg_4377	ENST00000376629.23
reg_4377	ENST00000400895.23
reg_4378	ENST00000369636.59
reg_4378	ENST00000369632.59
reg_4378	ENST00000285735.59
reg_4378	ENST00000369637.59
reg_4378	ENST00000369638.59
reg_4378	ENST00000369642.59
reg_4378	ENST00000369633.59
reg_4378	ENST00000339083.59
reg_4379	ENST00000371494.9
reg_4379	ENST00000620347.9
reg_4379	ENST00000611397.9
reg_4380	ENST00000360786.9
reg_4380	ENST00000357771.9
reg_4381	ENST00000308824.32
reg_4381	ENST00000369758.32
reg_4382	ENST00000620131.7846
reg_4382	ENST00000371891.7846
reg_4382	ENST00000371890.7846
reg_4382	ENST00000294337.7846
reg_4383	ENST00000268712.183
reg_4383	ENST00000395848.183
reg_4383	ENST00000395857.183
reg_4383	ENST00000395851.183
reg_4384	ENST00000396225.7
reg_4384	ENST00000265404.7
reg_4385	ENST00000475243.32
reg_4386	ENST00000650812.89
reg_4386	ENST00000652386.89
reg_4386	ENST00000357219.89
reg_4386	ENST00000652639.89
reg_4386	ENST00000336655.89
reg_4386	ENST00000356757.89
reg_4386	ENST00000478262.89
reg_4386	ENST00000497775.89
