Region_ID	Projection_ID
reg_1753	ENST00000539066.12
reg_1754	ENST00000228936.22
reg_1755	ENST00000407263.12
reg_1755	ENST00000011898.12
reg_1755	ENST00000537971.12
reg_1756	ENST00000216237.51
reg_1757	ENST00000216029.51
reg_1757	ENST00000619293.51
reg_1758	ENST00000309739.22
reg_1758	ENST00000587250.183095
reg_1759	ENST00000257905.22
reg_1759	ENST00000547431.22
reg_1760	ENST00000376624.47
reg_1760	ENST00000538630.47
reg_1760	ENST00000376603.47
reg_1760	ENST00000313311.47
reg_1761	ENST00000536709.22
reg_1761	ENST00000228434.22
reg_1762	ENST00000379200.47
reg_1762	ENST00000277570.47
reg_1762	ENST00000622831.47
reg_1763	ENST00000327335.3199
reg_1764	ENST00000392842.12
reg_1764	ENST00000357881.12
reg_1764	ENST00000229387.12
reg_1765	ENST00000228938.22
reg_1765	ENST00000539261.22
reg_1766	ENST00000255784.51
reg_1767	ENST00000266529.22
reg_1767	ENST00000552673.22
reg_1768	ENST00000266505.22
reg_1768	ENST00000648272.22
reg_1769	ENST00000551840.12
reg_1769	ENST00000323666.12
reg_1769	ENST00000546753.12
reg_1769	ENST00000261220.12
reg_1769	ENST00000550777.12
reg_1770	ENST00000216225.51
reg_1771	ENST00000376504.47
reg_1772	ENST00000456013.12
reg_1772	ENST00000318974.12
reg_1772	ENST00000399448.12
reg_1773	ENST00000301061.22
reg_1774	ENST00000644049.12
reg_1774	ENST00000392979.12
reg_1774	ENST00000392977.12
reg_1775	ENST00000324341.12
reg_1776	ENST00000304620.22
reg_1777	ENST00000423158.12
reg_1777	ENST00000331010.12
reg_1778	ENST00000382519.12
reg_1778	ENST00000382518.12
reg_1778	ENST00000538834.12
reg_1778	ENST00000009180.12
reg_1779	ENST00000332411.22
reg_1780	ENST00000552085.12
reg_1780	ENST00000266735.12
reg_1781	ENST00000248924.51
reg_1781	ENST00000323205.51
reg_1782	ENST00000652657.12
reg_1782	ENST00000331710.12
reg_1782	ENST00000650790.12
reg_1782	ENST00000651014.12
reg_1782	ENST00000650762.12
reg_1783	ENST00000549690.12
reg_1783	ENST00000261267.12
reg_1784	ENST00000436874.12
reg_1785	ENST00000324868.22
reg_1786	ENST00000216044.51
reg_1787	ENST00000380191.49
reg_1787	ENST00000380181.49
reg_1788	ENST00000550536.12
reg_1788	ENST00000362025.12
reg_1788	ENST00000483530.12
reg_1788	ENST00000247833.12
reg_1789	ENST00000635101.12
reg_1789	ENST00000360820.12
reg_1790	ENST00000389032.12
reg_1791	ENST00000279550.22
reg_1791	ENST00000228251.22
reg_1792	ENST00000256689.22
reg_1792	ENST00000612232.22
reg_1793	ENST00000396861.12
reg_1793	ENST00000396859.12
reg_1793	ENST00000396858.12
reg_1793	ENST00000619601.12
reg_1793	ENST00000229239.12
reg_1794	ENST00000305748.22
reg_1795	ENST00000418359.12
reg_1795	ENST00000229195.12
reg_1796	ENST00000343164.85
reg_1796	ENST00000445055.85
reg_1797	ENST00000352618.12
reg_1797	ENST00000228843.12
reg_1798	ENST00000327678.51
reg_1799	ENST00000360612.51
reg_1800	ENST00000293379.22
reg_1801	ENST00000261233.12
reg_1801	ENST00000457197.12
reg_1802	ENST00000338561.22
reg_1802	ENST00000425354.22
reg_1802	ENST00000543726.22
reg_1802	ENST00000394426.22
reg_1803	ENST00000405557.51
reg_1803	ENST00000470701.51
reg_1803	ENST00000407936.51
reg_1803	ENST00000442738.51
reg_1804	ENST00000309384.22
reg_1805	ENST00000179259.12
reg_1806	ENST00000298573.22
reg_1807	ENST00000354919.47
reg_1807	ENST00000313519.47
reg_1808	ENST00000333924.22
reg_1809	ENST00000357137.51
reg_1810	ENST00000299663.226
reg_1811	ENST00000547837.22
reg_1811	ENST00000301463.22
reg_1812	ENST00000609104.49
reg_1812	ENST00000379237.49
reg_1812	ENST00000277575.49
reg_1813	ENST00000389462.12
reg_1813	ENST00000309083.12
reg_1814	ENST00000316824.12
reg_1815	ENST00000229266.12
reg_1815	ENST00000549872.12
reg_1816	ENST00000267079.22
reg_1816	ENST00000547488.22
reg_1816	ENST00000547035.22
reg_1817	ENST00000249041.51
reg_1818	ENST00000216211.51
reg_1819	ENST00000215957.51
reg_1820	ENST00000216115.51
reg_1821	ENST00000357700.49
reg_1822	ENST00000228515.22
reg_1823	ENST00000550413.22
reg_1823	ENST00000429635.22
reg_1823	ENST00000266581.22
reg_1824	ENST00000312442.12
reg_1824	ENST00000378695.12
reg_1825	ENST00000257974.22
reg_1826	ENST00000262735.51
reg_1826	ENST00000402126.51
reg_1826	ENST00000407236.51
reg_1827	ENST00000228945.22
reg_1827	ENST00000541644.22
reg_1827	ENST00000541546.22
reg_1828	ENST00000209873.22
reg_1828	ENST00000394384.22
reg_1829	ENST00000552376.12
reg_1829	ENST00000188312.12
reg_1830	ENST00000266732.12
reg_1831	ENST00000320743.22
reg_1831	ENST00000379141.22
reg_1832	ENST00000339235.85
reg_1833	ENST00000378197.47
reg_1833	ENST00000378202.47
reg_1833	ENST00000616640.47
reg_1834	ENST00000479328.49
reg_1834	ENST00000380419.49
reg_1835	ENST00000298428.47
reg_1835	ENST00000379033.47
reg_1835	ENST00000379020.47
reg_1835	ENST00000304267.47
reg_1836	ENST00000549595.22
reg_1836	ENST00000549518.22
reg_1836	ENST00000448372.22
reg_1837	ENST00000308086.12
reg_1838	ENST00000642104.1270
reg_1838	ENST00000379668.1270
reg_1839	ENST00000228705.22
reg_1840	ENST00000375533.47
reg_1841	ENST00000273308.22
reg_1842	ENST00000382545.12
reg_1843	ENST00000441493.130
reg_1844	ENST00000376510.47
reg_1845	ENST00000342331.12
reg_1846	ENST00000216268.51
reg_1847	ENST00000398189.22
reg_1848	ENST00000631589.47
reg_1848	ENST00000377059.47
reg_1848	ENST00000377072.47
reg_1848	ENST00000307729.47
reg_1849	ENST00000259271.47
reg_1849	ENST00000648567.47
reg_1849	ENST00000376261.47
reg_1850	ENST00000550765.22
reg_1850	ENST00000552878.22
reg_1851	ENST00000261263.12
reg_1852	ENST00000228644.12
reg_1853	ENST00000308025.22
reg_1854	ENST00000216127.51
reg_1855	ENST00000547771.12
reg_1855	ENST00000552032.12
reg_1856	ENST00000381348.51
reg_1857	ENST00000263035.47
reg_1858	ENST00000317551.22
reg_1858	ENST00000422340.22
reg_1859	ENST00000551956.22
reg_1860	ENST00000609686.22
reg_1861	ENST00000248306.12
reg_1862	ENST00000317361.130
reg_1862	ENST00000622694.130
reg_1862	ENST00000551952.130
reg_1863	ENST00000331366.22
reg_1863	ENST00000360449.22
reg_1864	ENST00000248929.51
reg_1865	ENST00000257951.22
reg_1866	ENST00000316157.49
reg_1867	ENST00000421952.22
reg_1868	ENST00000447411.22
reg_1868	ENST00000266579.22
reg_1869	ENST00000393217.12
reg_1870	ENST00000305879.22
reg_1870	ENST00000552397.22
reg_1871	ENST00000293636.22
reg_1872	ENST00000389420.22
reg_1873	ENST00000240691.22
reg_1874	ENST00000376236.47
reg_1875	ENST00000266085.51
reg_1876	ENST00000257861.22
reg_1877	ENST00000215909.51
reg_1878	ENST00000398138.22
reg_1879	ENST00000001008.12
reg_1880	ENST00000524981.12
reg_1881	ENST00000267116.22
reg_1882	ENST00000394815.22
reg_1882	ENST00000313234.22
reg_1883	ENST00000000412.22
reg_1884	ENST00000266557.12
reg_1885	ENST00000311966.22
reg_1886	ENST00000377242.47
reg_1886	ENST00000377252.47
reg_1887	ENST00000642841.22
reg_1888	ENST00000539906.12
reg_1888	ENST00000229179.12
reg_1889	ENST00000261234.132
reg_1890	ENST00000422871.51
reg_1890	ENST00000444313.51
reg_1891	ENST00000228606.22
reg_1892	ENST00000228567.22
reg_1893	ENST00000356976.51
reg_1893	ENST00000404072.51
reg_1894	ENST00000374694.49
reg_1895	ENST00000454366.51
reg_1896	ENST00000216034.51
reg_1897	ENST00000331437.130
reg_1898	ENST00000381031.51
reg_1899	ENST00000356317.22
reg_1899	ENST00000543196.22
reg_1900	ENST00000310248.22
reg_1901	ENST00000301067.22
reg_1902	ENST00000352645.51
reg_1903	ENST00000331479.51
reg_1904	ENST00000228918.12
reg_1904	ENST00000539925.12
reg_1905	ENST00000261637.12
reg_1906	ENST00000228741.12
reg_1907	ENST00000229329.12
reg_1908	ENST00000599672.12
reg_1909	ENST00000302418.49
reg_1910	ENST00000229281.12
reg_1910	ENST00000544681.12
reg_1911	ENST00000229330.12
reg_1912	ENST00000376495.47
reg_1913	ENST00000247815.12
reg_1914	ENST00000406902.51
reg_1914	ENST00000361034.51
reg_1915	ENST00000545606.12
reg_1916	ENST00000249044.51
reg_1917	ENST00000356891.12
reg_1918	ENST00000329492.51
reg_1919	ENST00000333850.12
reg_1920	ENST00000266744.12
reg_1921	ENST00000299045.12
reg_1922	ENST00000333407.51
reg_1923	ENST00000252321.12
reg_1924	ENST00000332700.22
reg_1925	ENST00000298032.47
reg_1925	ENST00000409983.47
reg_1926	ENST00000381902.123710
reg_1927	ENST00000396684.12
reg_1927	ENST00000356654.12
reg_1928	ENST00000247843.12
reg_1929	ENST00000267119.22
reg_1930	ENST00000378572.47
reg_1931	ENST00000266712.12
reg_1932	ENST00000375377.49
reg_1933	ENST00000519948.12
reg_1934	ENST00000320756.22
reg_1935	ENST00000538986.22
reg_1936	ENST00000280871.22
reg_1937	ENST00000252244.22
reg_1938	ENST00000228438.22
reg_1939	ENST00000358433.22
reg_1940	ENST00000640019.47
reg_1941	ENST00000397146.49
reg_1942	ENST00000350028.51
reg_1943	ENST00000261900.22
reg_1944	ENST00000379562.49
reg_1945	ENST00000306149.51
reg_1946	ENST00000258534.12
reg_1947	ENST00000266659.12
reg_1948	ENST00000263063.49
reg_1949	ENST00000258111.12
reg_1950	ENST00000299767.12
reg_1951	ENST00000228641.12
reg_1952	ENST00000332707.12
reg_1953	ENST00000442898.1104
reg_1954	ENST00000539745.22
reg_1955	ENST00000376836.47
reg_1956	ENST00000569591.47
reg_1957	ENST00000308330.12
reg_1958	ENST00000378372.47
reg_1959	ENST00000315579.12
reg_1960	ENST00000240687.22
reg_1961	ENST00000334266.22
reg_1962	ENST00000266544.12
reg_1963	ENST00000355962.75
reg_1964	ENST00000587753.48
reg_1964	ENST00000618320.48
reg_1964	ENST00000586305.48
reg_1964	ENST00000433821.48
reg_1964	ENST00000617966.48
reg_1964	ENST00000454404.48
reg_1964	ENST00000293062.48
reg_1964	ENST00000615439.48
reg_1964	ENST00000587738.48
reg_1964	ENST00000614135.48
reg_1965	ENST00000245925.48
reg_1965	ENST00000589876.48
reg_1965	ENST00000587152.48
reg_1965	ENST00000536630.48
reg_1966	ENST00000251376.51611
reg_1966	ENST00000427581.2658
reg_1966	ENST00000391748.3102
reg_1966	ENST00000391733.608
reg_1966	ENST00000430952.608
reg_1966	ENST00000345866.8146
reg_1966	ENST00000396327.2658
reg_1966	ENST00000251377.51611
reg_1966	ENST00000391736.608
reg_1966	ENST00000391750.48
reg_1966	ENST00000396315.2658
reg_1966	ENST00000396317.2658
reg_1966	ENST00000391734.608
reg_1966	ENST00000346401.48
reg_1966	ENST00000324602.2658
reg_1966	ENST00000391749.3102
reg_1966	ENST00000434421.3102
reg_1966	ENST00000391738.51611
reg_1966	ENST00000396331.2658
reg_1966	ENST00000396332.2658
reg_1966	ENST00000316219.8146
reg_1966	ENST00000449561.8146
reg_1966	ENST00000314446.3102
reg_1966	ENST00000245620.48
reg_1967	ENST00000312026.2831
reg_1967	ENST00000254182.100
reg_1967	ENST00000347302.100
reg_1967	ENST00000427512.8620
reg_1967	ENST00000240719.2352
reg_1967	ENST00000536878.100
reg_1967	ENST00000599456.100
reg_1967	ENST00000299871.100
reg_1967	ENST00000254182.10152
reg_1967	ENST00000312026.729
reg_1967	ENST00000597850.100
reg_1967	ENST00000597850.154371
reg_1967	ENST00000196489.1412
reg_1967	ENST00000615214.13914
reg_1967	ENST00000391701.1216
reg_1967	ENST00000307658.3923
reg_1967	ENST00000356584.10368
reg_1967	ENST00000334181.3923
reg_1967	ENST00000605484.8895
reg_1967	ENST00000317398.1216
reg_1967	ENST00000615214.8620
reg_1967	ENST00000343280.13914
reg_1967	ENST00000332854.11082
reg_1967	ENST00000240731.100
reg_1967	ENST00000427512.13914
reg_1967	ENST00000599852.2831
reg_1967	ENST00000376233.2352
reg_1967	ENST00000610548.13914
reg_1967	ENST00000601808.3923
reg_1967	ENST00000404801.8895
reg_1967	ENST00000343280.10368
reg_1967	ENST00000595559.729
reg_1967	ENST00000595559.2831
reg_1967	ENST00000615214.10368
reg_1967	ENST00000196489.51073
reg_1967	ENST00000391703.100
reg_1967	ENST00000541801.100
reg_1967	ENST00000343280.250576
reg_1967	ENST00000610548.10368
reg_1967	ENST00000427512.10368
reg_1967	ENST00000196489.180160
reg_1967	ENST00000282308.2831
reg_1967	ENST00000282308.6266
reg_1967	ENST00000356584.8620
reg_1967	ENST00000282296.3710
reg_1967	ENST00000396161.100
reg_1967	ENST00000356584.250576
reg_1967	ENST00000356584.13914
reg_1967	ENST00000334181.22877
reg_1968	ENST00000268613.23
reg_1968	ENST00000428848.23
reg_1968	ENST00000567109.23
reg_1969	ENST00000332854.5847
reg_1969	ENST00000196489.1146
reg_1969	ENST00000512439.1216
reg_1969	ENST00000605484.10169
reg_1969	ENST00000595830.832
reg_1969	ENST00000282296.100
reg_1969	ENST00000512439.729
reg_1969	ENST00000536878.3420
reg_1969	ENST00000615214.1412
reg_1969	ENST00000391701.3544
reg_1969	ENST00000599852.832
reg_1969	ENST00000616958.832
reg_1969	ENST00000425570.4114
reg_1969	ENST00000343280.1412
reg_1969	ENST00000425570.832
reg_1969	ENST00000597850.3420
reg_1969	ENST00000391701.729
reg_1969	ENST00000404801.10169
reg_1969	ENST00000594901.3875
reg_1969	ENST00000196489.9531
reg_1969	ENST00000240719.7628
reg_1969	ENST00000282296.1545
reg_1969	ENST00000356584.1412
reg_1969	ENST00000599456.3420
reg_1969	ENST00000396147.4114
reg_1969	ENST00000317178.9143
reg_1969	ENST00000396147.832
reg_1969	ENST00000317178.100
reg_1969	ENST00000376233.7628
reg_1969	ENST00000317398.20231
reg_1969	ENST00000595830.4114
reg_1969	ENST00000282308.832
reg_1969	ENST00000651253.3875
reg_1969	ENST00000610548.1412
reg_1969	ENST00000427512.1412
reg_1970	ENST00000563169.23
reg_1970	ENST00000398253.23
reg_1970	ENST00000570495.23
reg_1971	ENST00000322344.48
reg_1971	ENST00000596014.48
reg_1971	ENST00000600573.48
reg_1971	ENST00000600910.48
reg_1971	ENST00000631020.48
reg_1972	ENST00000435956.48
reg_1972	ENST00000377431.48
reg_1972	ENST00000293261.48
reg_1973	ENST00000600245.100
reg_1973	ENST00000222339.100
reg_1973	ENST00000359044.100
reg_1974	ENST00000423037.75
reg_1974	ENST00000426362.75
reg_1974	ENST00000268483.75
reg_1975	ENST00000417807.48
reg_1975	ENST00000589970.48
reg_1975	ENST00000301183.48
reg_1975	ENST00000221943.48
reg_1975	ENST00000592922.48
reg_1976	ENST00000199764.100
reg_1976	ENST00000357396.100
reg_1976	ENST00000352591.10549
reg_1976	ENST00000161559.10549
reg_1976	ENST00000358394.10549
reg_1976	ENST00000244336.48
reg_1976	ENST00000221954.1966
reg_1976	ENST00000600925.1966
reg_1976	ENST00000401731.8561
reg_1976	ENST00000401445.3752
reg_1976	ENST00000403444.10549
reg_1976	ENST00000187608.3752
reg_1976	ENST00000344550.40470
reg_1976	ENST00000630848.40470
reg_1976	ENST00000006724.8561
reg_1976	ENST00000599389.10549
reg_1977	ENST00000316491.26398
reg_1977	ENST00000398696.26398
reg_1978	ENST00000393539.75
reg_1978	ENST00000428724.75
reg_1978	ENST00000564528.75
reg_1978	ENST00000647773.75
reg_1978	ENST00000357254.75
reg_1979	ENST00000591291.48
reg_1979	ENST00000347262.48
reg_1979	ENST00000301242.48
reg_1979	ENST00000591585.48
reg_1980	ENST00000591679.48
reg_1980	ENST00000544719.48
reg_1980	ENST00000614994.48
reg_1981	ENST00000391901.48
reg_1981	ENST00000314121.48
reg_1982	ENST00000377561.1452
reg_1982	ENST00000377656.1370
reg_1982	ENST00000622250.23
reg_1982	ENST00000612828.1452
reg_1982	ENST00000297668.1370
reg_1982	ENST00000358144.1370
reg_1982	ENST00000307431.23
reg_1982	ENST00000611870.23
reg_1982	ENST00000377504.23
reg_1982	ENST00000478060.23
reg_1982	ENST00000476707.23
reg_1983	ENST00000568640.23
reg_1983	ENST00000356752.23
reg_1983	ENST00000563799.23
reg_1983	ENST00000258187.23
reg_1983	ENST00000394282.23
reg_1983	ENST00000394279.23
reg_1983	ENST00000562999.23
reg_1983	ENST00000570248.23
reg_1983	ENST00000566192.23
reg_1983	ENST00000569923.23
reg_1984	ENST00000391737.2658
reg_1984	ENST00000396327.2564
reg_1984	ENST00000324602.2564
reg_1984	ENST00000391748.48
reg_1984	ENST00000314446.48
reg_1984	ENST00000486742.12835
reg_1984	ENST00000251372.608
reg_1984	ENST00000396317.2564
reg_1984	ENST00000391746.48
reg_1984	ENST00000396332.2564
reg_1984	ENST00000391749.48
reg_1984	ENST00000427581.2564
reg_1984	ENST00000251376.2658
reg_1984	ENST00000434421.48
reg_1984	ENST00000396315.2564
reg_1984	ENST00000396331.2564
reg_1985	ENST00000564887.23
reg_1985	ENST00000542526.23
reg_1985	ENST00000308159.23
reg_1985	ENST00000569842.23
reg_1986	ENST00000221233.48
reg_1986	ENST00000596905.48
reg_1987	ENST00000509137.48
reg_1987	ENST00000292853.48
reg_1987	ENST00000600828.48
reg_1988	ENST00000567016.75
reg_1988	ENST00000568954.75
reg_1988	ENST00000393524.75
reg_1989	ENST00000301021.23
reg_1989	ENST00000568583.23
reg_1989	ENST00000561840.23
reg_1990	ENST00000219833.23
reg_1990	ENST00000567238.23
reg_1990	ENST00000568943.23
reg_1990	ENST00000379906.23
reg_1990	ENST00000414754.23
reg_1990	ENST00000566163.23
reg_1990	ENST00000561820.23
reg_1991	ENST00000439428.213
reg_1991	ENST00000435416.213
reg_1991	ENST00000292928.213
reg_1991	ENST00000423582.213
reg_1992	ENST00000392278.1208
reg_1992	ENST00000323670.1208
reg_1992	ENST00000614091.1208
reg_1993	ENST00000290871.23
reg_1993	ENST00000441824.23
reg_1994	ENST00000023064.48
reg_1994	ENST00000587772.48
reg_1994	ENST00000590341.48
reg_1995	ENST00000591517.48
reg_1995	ENST00000396857.48
reg_1995	ENST00000589130.48
reg_1996	ENST00000563795.23
reg_1996	ENST00000569453.23
reg_1996	ENST00000567874.23
reg_1996	ENST00000268676.23
reg_1996	ENST00000563594.23
reg_1996	ENST00000617948.23
reg_1996	ENST00000570182.23
reg_1997	ENST00000449561.1838
reg_1997	ENST00000324602.2780
reg_1997	ENST00000391736.8102
reg_1997	ENST00000434421.7205
reg_1997	ENST00000316219.1838
reg_1997	ENST00000391734.8102
reg_1997	ENST00000396315.2780
reg_1997	ENST00000251376.608
reg_1997	ENST00000291759.4037
reg_1997	ENST00000391734.2780
reg_1997	ENST00000427581.2780
reg_1997	ENST00000396327.2780
reg_1997	ENST00000396331.2780
reg_1997	ENST00000396317.2780
reg_1997	ENST00000486742.48
reg_1997	ENST00000432233.48
reg_1997	ENST00000391746.7205
reg_1997	ENST00000391736.2780
reg_1997	ENST00000430952.2780
reg_1997	ENST00000391737.608
reg_1997	ENST00000345866.1838
reg_1997	ENST00000314446.7205
reg_1997	ENST00000391749.7205
reg_1997	ENST00000391748.7205
reg_1997	ENST00000391733.8102
reg_1997	ENST00000391733.2780
reg_1997	ENST00000251372.30734
reg_1997	ENST00000430952.8102
reg_1997	ENST00000396332.2780
reg_1998	ENST00000391705.100
reg_1998	ENST00000343280.16758
reg_1998	ENST00000512439.1146
reg_1998	ENST00000254166.729
reg_1998	ENST00000317398.20618
reg_1998	ENST00000282286.100
reg_1998	ENST00000196489.12761
reg_1998	ENST00000443917.100
reg_1998	ENST00000356584.16758
reg_1998	ENST00000598744.100
reg_1998	ENST00000615214.16758
reg_1998	ENST00000610548.16758
reg_1998	ENST00000427512.16758
reg_1999	ENST00000339686.48
reg_1999	ENST00000451297.48
reg_1999	ENST00000429837.48
reg_1999	ENST00000402589.48
reg_1999	ENST00000467637.48
reg_1999	ENST00000418261.48
reg_1999	ENST00000436012.48
reg_1999	ENST00000419602.48
reg_1999	ENST00000424570.48
reg_1999	ENST00000443640.48
reg_1999	ENST00000447113.48
reg_1999	ENST00000480502.48
reg_1999	ENST00000414866.48
reg_1999	ENST00000602781.48
reg_2000	ENST00000355022.23
reg_2000	ENST00000393207.23
reg_2000	ENST00000393208.23
reg_2000	ENST00000479780.23
reg_2000	ENST00000538234.23
reg_2000	ENST00000626016.23
reg_2000	ENST00000286122.23
reg_2001	ENST00000317643.25371
reg_2002	ENST00000450683.5509
reg_2002	ENST00000431504.11927
reg_2002	ENST00000540806.5509
reg_2002	ENST00000600766.2532
reg_2002	ENST00000316491.5525
reg_2002	ENST00000398696.5525
reg_2002	ENST00000357512.11927
reg_2002	ENST00000328747.11927
reg_2002	ENST00000450302.11927
reg_2003	ENST00000344839.48
reg_2004	ENST00000613075.23
reg_2004	ENST00000268533.23
reg_2005	ENST00000598513.48
reg_2005	ENST00000333952.48
reg_2005	ENST00000432094.9718
reg_2005	ENST00000454407.9718
reg_2005	ENST00000593612.760
reg_2005	ENST00000439461.760
reg_2005	ENST00000316491.22665
reg_2006	ENST00000156499.48
reg_2006	ENST00000391802.48
reg_2006	ENST00000650543.48
reg_2007	ENST00000432752.23
reg_2007	ENST00000358896.23
reg_2007	ENST00000565263.23
reg_2008	ENST00000434935.75
reg_2008	ENST00000338099.75
reg_2009	ENST00000611257.110921
reg_2009	ENST00000579428.181924
reg_2009	ENST00000620247.165501
reg_2009	ENST00000620210.164671
reg_2009	ENST00000569055.33680
reg_2010	ENST00000268624.23
reg_2010	ENST00000315906.23
reg_2011	ENST00000464571.24910
reg_2011	ENST00000378763.33274
reg_2011	ENST00000443774.33349
reg_2011	ENST00000425520.33349
reg_2011	ENST00000308062.24910
reg_2011	ENST00000504750.33274
reg_2012	ENST00000564241.23
reg_2012	ENST00000566488.23
reg_2012	ENST00000299575.23
reg_2013	ENST00000567949.23
reg_2013	ENST00000312060.23
reg_2013	ENST00000453996.23
reg_2014	ENST00000262493.23
reg_2014	ENST00000262494.23
reg_2014	ENST00000638705.23
reg_2015	ENST00000338372.48
reg_2015	ENST00000376626.48
reg_2015	ENST00000366170.48
reg_2015	ENST00000425006.48
reg_2016	ENST00000360338.3444
reg_2016	ENST00000329285.6875
reg_2016	ENST00000321545.100
reg_2016	ENST00000537645.3444
reg_2017	ENST00000359376.23
reg_2017	ENST00000564138.23
reg_2018	ENST00000566454.23
reg_2018	ENST00000219343.23
reg_2019	ENST00000301019.23
reg_2020	ENST00000639847.23
reg_2020	ENST00000555147.23
reg_2020	ENST00000555427.23
reg_2021	ENST00000421832.48
reg_2022	ENST00000600651.48
reg_2022	ENST00000292147.48
reg_2023	ENST00000391746.4037
reg_2023	ENST00000251372.9772
reg_2023	ENST00000316219.48
reg_2023	ENST00000391736.2564
reg_2023	ENST00000345866.48
reg_2023	ENST00000432233.6568
reg_2023	ENST00000391748.4037
reg_2023	ENST00000449561.48
reg_2023	ENST00000391733.2564
reg_2023	ENST00000430952.2564
reg_2023	ENST00000391734.2564
reg_2023	ENST00000314446.4037
reg_2023	ENST00000486742.6568
reg_2023	ENST00000391749.4037
reg_2023	ENST00000396317.9309
reg_2024	ENST00000549273.48
reg_2024	ENST00000552588.48
reg_2024	ENST00000549920.48
reg_2025	ENST00000343131.14871
reg_2025	ENST00000303903.14871
reg_2025	ENST00000368517.14871
reg_2025	ENST00000378644.23
reg_2026	ENST00000561096.48
reg_2026	ENST00000561293.48
reg_2026	ENST00000559524.48
reg_2026	ENST00000558555.48
reg_2026	ENST00000441740.48
reg_2026	ENST00000331559.48
reg_2027	ENST00000161559.4889
reg_2027	ENST00000446844.39685
reg_2027	ENST00000403444.4889
reg_2027	ENST00000006724.1966
reg_2027	ENST00000630848.22029
reg_2027	ENST00000187608.4980
reg_2027	ENST00000401731.1966
reg_2027	ENST00000344550.22029
reg_2027	ENST00000621109.27332
reg_2027	ENST00000406070.39685
reg_2027	ENST00000352591.4889
reg_2027	ENST00000221954.10821
reg_2027	ENST00000358394.4889
reg_2027	ENST00000600925.10821
reg_2027	ENST00000187910.48
reg_2027	ENST00000292125.48
reg_2027	ENST00000617332.100
reg_2027	ENST00000199764.15492
reg_2027	ENST00000244336.4687
reg_2027	ENST00000405816.100
reg_2027	ENST00000221992.100
reg_2027	ENST00000599389.4889
reg_2027	ENST00000270077.27332
reg_2027	ENST00000401445.4980
reg_2027	ENST00000357396.22029
reg_2028	ENST00000219139.23
reg_2028	ENST00000569600.23
reg_2029	ENST00000391754.48
reg_2029	ENST00000245615.48
reg_2029	ENST00000338624.48
reg_2029	ENST00000431666.48
reg_2030	ENST00000344175.48
reg_2030	ENST00000391832.48
reg_2030	ENST00000391834.48
reg_2030	ENST00000391831.48
reg_2030	ENST00000391835.48
reg_2030	ENST00000391833.48
reg_2031	ENST00000599846.100
reg_2031	ENST00000347545.100
reg_2031	ENST00000378152.100
reg_2031	ENST00000337665.100
reg_2031	ENST00000354532.100
reg_2032	ENST00000452271.48
reg_2032	ENST00000518157.48
reg_2033	ENST00000458059.23
reg_2033	ENST00000427478.23
reg_2033	ENST00000562576.23
reg_2034	ENST00000597639.48
reg_2034	ENST00000430012.48
reg_2034	ENST00000593685.48
reg_2034	ENST00000323039.48
reg_2034	ENST00000348817.48
reg_2035	ENST00000565361.75
reg_2035	ENST00000674512.75
reg_2035	ENST00000261772.75
reg_2035	ENST00000675045.75
reg_2035	ENST00000674691.75
reg_2035	ENST00000675643.75
reg_2035	ENST00000675133.75
reg_2035	ENST00000675691.75
reg_2035	ENST00000675853.75
reg_2035	ENST00000674963.75
reg_2035	ENST00000675953.75
reg_2036	ENST00000396332.608
reg_2036	ENST00000346401.1838
reg_2036	ENST00000391750.1838
reg_2036	ENST00000245620.1838
reg_2036	ENST00000396327.608
reg_2036	ENST00000432233.10103
reg_2036	ENST00000396331.608
reg_2036	ENST00000427581.608
reg_2036	ENST00000486742.10103
reg_2036	ENST00000291759.3102
reg_2036	ENST00000396365.48
reg_2036	ENST00000396315.608
reg_2036	ENST00000391733.9309
reg_2036	ENST00000391746.189826
reg_2036	ENST00000314446.189826
reg_2036	ENST00000396317.608
reg_2036	ENST00000430952.9309
reg_2036	ENST00000391734.9309
reg_2036	ENST00000391748.189826
reg_2036	ENST00000251377.4749
reg_2036	ENST00000251372.2658
reg_2036	ENST00000391737.4749
reg_2036	ENST00000324602.608
reg_2036	ENST00000434421.10103
reg_2036	ENST00000345866.185405
reg_2036	ENST00000391738.4749
reg_2036	ENST00000391749.189826
reg_2036	ENST00000251376.4749
reg_2036	ENST00000245621.48
reg_2037	ENST00000415168.430
reg_2037	ENST00000455427.430
reg_2037	ENST00000619231.430
reg_2037	ENST00000617745.430
reg_2037	ENST00000333987.430
reg_2038	ENST00000596399.48
reg_2038	ENST00000221973.48
reg_2039	ENST00000329524.23
reg_2039	ENST00000575270.23
reg_2039	ENST00000346183.23
reg_2039	ENST00000349223.23
reg_2040	ENST00000569436.23
reg_2040	ENST00000568396.23
reg_2040	ENST00000219169.23
reg_2041	ENST00000653904.48
reg_2041	ENST00000301175.48
reg_2042	ENST00000424011.23
reg_2042	ENST00000361909.23
reg_2042	ENST00000562707.23
reg_2042	ENST00000564060.23
reg_2042	ENST00000567572.23
reg_2043	ENST00000540164.23
reg_2043	ENST00000388813.23
reg_2043	ENST00000456916.23
reg_2043	ENST00000568908.23
reg_2043	ENST00000568909.23
reg_2043	ENST00000562558.23
reg_2043	ENST00000562631.23
reg_2043	ENST00000567835.23
